501171;2023-12-30 00:00:00;;;;;95.0;26.0;60;E;10.0
501171;2023-12-30 01:00:00;;;;;95.0;26.0;60;E;10.0
501171;2023-12-30 02:00:00;;;;;95.0;26.0;60;E;10.0
501171;2023-12-30 03:00:00;;;;;80.0;30.0;60;NE;10.0
501171;2023-12-30 04:00:00;;;;;80.0;30.0;60;NE;10.0
501171;2023-12-30 05:00:00;;;;;80.0;30.0;60;NE;10.0
501171;2023-12-30 06:00:00;;;;;70.0;32.0;0;N;20.0
501171;2023-12-30 07:00:00;;;;;70.0;32.0;2;N;20.0
501171;2023-12-30 08:00:00;;;;;70.0;32.0;1;N;20.0
501171;2023-12-30 09:00:00;;;;;75.0;28.0;60;NE;10.0
501171;2023-12-30 10:00:00;;;;;75.0;28.0;60;NE;10.0
501171;2023-12-30 11:00:00;;;;;75.0;28.0;60;NE;10.0
501171;2023-12-30 12:00:00;23.0;32.0;70.0;95.0;85.0;27.0;60;E;10.0
501171;2023-12-30 13:00:00;;;;;85.0;27.0;60;E;10.0
501171;2023-12-30 14:00:00;;;;;85.0;27.0;60;E;10.0
501171;2023-12-30 15:00:00;;;;;90.0;26.0;3;SE;0.0
501171;2023-12-30 16:00:00;;;;;90.0;26.0;3;SE;0.0
501171;2023-12-30 17:00:00;;;;;90.0;26.0;3;SE;0.0
501171;2023-12-30 18:00:00;;;;;95.0;23.0;60;E;0.0
501171;2023-12-30 19:00:00;;;;;95.0;23.0;60;E;0.0
501171;2023-12-30 20:00:00;;;;;95.0;23.0;60;E;0.0
501171;2023-12-30 21:00:00;;;;;95.0;23.0;60;E;0.0
501171;2023-12-30 22:00:00;;;;;95.0;23.0;60;E;0.0
501171;2023-12-30 23:00:00;;;;;95.0;23.0;60;E;0.0
501171;2023-12-31 00:00:00;;;;;95.0;25.0;3;E;10.0
501171;2023-12-31 03:00:00;;;;;85.0;29.0;60;N;10.0
501171;2023-12-31 06:00:00;;;;;65.0;32.0;60;N;20.0
501171;2023-12-31 09:00:00;;;;;80.0;29.0;60;N;0.0
501171;2023-12-31 12:00:00;23.0;32.0;65.0;95.0;90.0;26.0;60;SE;0.0
501171;2023-12-31 15:00:00;;;;;90.0;25.0;3;E;0.0
501171;2023-12-31 18:00:00;;;;;95.0;23.0;3;SE;0.0
501171;2023-12-31 21:00:00;;;;;95.0;23.0;3;SE;0.0
501171;2024-01-01 00:00:00;;;;;95.0;25.0;3;SE;0.0
