NAME;LON;LAT;DATE;TMIN;TMAX;HUMIN;HUMAX;HU;T;WEATHER;WD;WS
Ciampel;107.34773873733867;-6.467973957676957;2023-12-30 06:58:00;;;;;;;61;;
Ciampel;107.34773873733867;-6.467973957676957;2023-12-30 07:06:00;;;;;;;60;;
Ciampel;107.34773873733867;-6.467973957676957;2023-12-30 07:14:00;;;;;;;60;;
Ciampel;107.34773873733867;-6.467973957676957;2023-12-30 07:22:00;;;;;;;60;;
Ciampel;107.34773873733867;-6.467973957676957;2023-12-30 07:30:00;;;;;;;60;;
Ciampel;107.34773873733867;-6.467973957676957;2023-12-30 07:38:00;;;;;;;1;;
Ciampel;107.34773873733867;-6.467973957676957;2023-12-30 07:46:00;;;;;;;1;;
Ciampel;107.34773873733867;-6.467973957676957;2023-12-30 07:54:00;;;;;;;1;;
Ciampel;107.34773873733867;-6.467973957676957;2023-12-30 08:02:00;;;;;;;2;;
Cikalongwetan;107.43152880634769;-6.771660059155639;2023-12-30 06:02:00;;;;;;;2;;
Cikalongwetan;107.40751726799049;-6.7196635705208925;2023-12-30 06:02:00;;;;;;;2;;
Cikalongwetan;107.43152880634769;-6.771660059155639;2023-12-30 06:10:00;;;;;;;2;;
Cikalongwetan;107.40751726799049;-6.7196635705208925;2023-12-30 06:10:00;;;;;;;2;;
Cikalongwetan;107.43152880634769;-6.771660059155639;2023-12-30 06:18:00;;;;;;;0;;
Cikalongwetan;107.40751726799049;-6.7196635705208925;2023-12-30 06:18:00;;;;;;;2;;
Cikalongwetan;107.43152880634769;-6.771660059155639;2023-12-30 06:26:00;;;;;;;1;;
Cikalongwetan;107.40751726799049;-6.7196635705208925;2023-12-30 06:26:00;;;;;;;2;;
Cikalongwetan;107.43152880634769;-6.771660059155639;2023-12-30 06:34:00;;;;;;;1;;
Cikalongwetan;107.40751726799049;-6.7196635705208925;2023-12-30 06:34:00;;;;;;;0;;
Cikalongwetan;107.43152880634769;-6.771660059155639;2023-12-30 06:42:00;;;;;;;1;;
Cikalongwetan;107.40751726799049;-6.7196635705208925;2023-12-30 06:42:00;;;;;;;2;;
Cikalongwetan;107.43152880634769;-6.771660059155639;2023-12-30 06:50:00;;;;;;;2;;
Cikalongwetan;107.40751726799049;-6.7196635705208925;2023-12-30 06:50:00;;;;;;;0;;
Cikalongwetan;107.43152880634769;-6.771660059155639;2023-12-30 06:58:00;;;;;;;2;;
Cikalongwetan;107.40751726799049;-6.7196635705208925;2023-12-30 06:58:00;;;;;;;1;;
Cikalongwetan;107.43152880634769;-6.771660059155639;2023-12-30 07:06:00;;;;;;;1;;
Cikalongwetan;107.40751726799049;-6.7196635705208925;2023-12-30 07:06:00;;;;;;;2;;
Cikalongwetan;107.43152880634769;-6.771660059155639;2023-12-30 07:14:00;;;;;;;2;;
Cikalongwetan;107.40751726799049;-6.7196635705208925;2023-12-30 07:14:00;;;;;;;2;;
Cikalongwetan;107.43152880634769;-6.771660059155639;2023-12-30 07:22:00;;;;;;;1;;
Cikalongwetan;107.40751726799049;-6.7196635705208925;2023-12-30 07:22:00;;;;;;;0;;
Cikalongwetan;107.43152880634769;-6.771660059155639;2023-12-30 07:30:00;;;;;;;0;;
Cikalongwetan;107.40751726799049;-6.7196635705208925;2023-12-30 07:30:00;;;;;;;1;;
Cikalongwetan;107.43152880634769;-6.771660059155639;2023-12-30 07:38:00;;;;;;;1;;
Cikalongwetan;107.40751726799049;-6.7196635705208925;2023-12-30 07:38:00;;;;;;;2;;
Cikalongwetan;107.43152880634769;-6.771660059155639;2023-12-30 07:46:00;;;;;;;0;;
Cikalongwetan;107.40751726799049;-6.7196635705208925;2023-12-30 07:46:00;;;;;;;2;;
Cikalongwetan;107.43152880634769;-6.771660059155639;2023-12-30 07:54:00;;;;;;;2;;
Cikalongwetan;107.40751726799049;-6.7196635705208925;2023-12-30 07:54:00;;;;;;;0;;
Cikalongwetan;107.43152880634769;-6.771660059155639;2023-12-30 08:02:00;;;;;;;1;;
Cikalongwetan;107.40751726799049;-6.7196635705208925;2023-12-30 08:02:00;;;;;;;2;;
Cikarang Barat;107.07131776512044;-6.282507034865825;2023-12-30 06:02:00;;;;;;;2;;
Cikarang Barat;107.07131776512044;-6.282507034865825;2023-12-30 06:10:00;;;;;;;0;;
Cikarang Barat;107.07131776512044;-6.282507034865825;2023-12-30 06:18:00;;;;;;;0;;
Cikarang Barat;107.07131776512044;-6.282507034865825;2023-12-30 06:26:00;;;;;;;2;;
